Date,Open,High,Low,Close,Volume
2025-05-16 13:30:00,212.36,212.57,209.77,210.67,135445.18
2025-05-16 16:00:00,210.67,211.93,210.45,211.19,99795.06
2025-05-19 13:30:00,207.78,208.27,204.26,207.63,156390.74
2025-05-19 16:00:00,207.64,209.48,207.58,208.76,111179.15
2025-05-20 13:30:00,207.67,208.47,206.47,207.92,106859.73
2025-05-20 16:00:00,207.91,208.08,205.03,206.87,129193.37
2025-05-21 13:30:00,205.17,207.04,204.06,206.0,106091.46
2025-05-21 16:00:00,206.0,206.27,200.71,202.06,267928.3
2025-05-22 13:30:00,200.71,202.29,199.78,201.75,148531.02
2025-05-22 16:00:00,201.75,202.75,201.0,201.37,143585.73
2025-05-23 13:30:00,193.67,197.7,193.46,196.2,254008.88
2025-05-23 16:00:00,196.2,196.68,195.0,195.34,233853.18
2025-05-27 13:30:00,198.29,200.1,197.43,200.07,166145.22
2025-05-27 16:00:00,200.07,200.74,199.67,200.2,168982.46
2025-05-28 13:30:00,200.53,202.73,199.9,200.91,130150.13
2025-05-28 16:00:00,200.91,201.53,200.19,200.41,109163.58
2025-05-29 13:30:00,203.49,203.81,198.7,198.87,149590.79
2025-05-29 16:00:00,198.86,200.45,198.51,199.94,154580.61
2025-05-30 13:30:00,199.39,199.57,197.98,198.88,92894.57
2025-05-30 16:00:00,198.88,201.96,196.78,200.65,192796.96
2025-06-02 13:30:00,200.28,202.13,200.12,201.0,108022.39
2025-06-02 16:00:00,201.01,201.82,200.57,201.79,89420.41
2025-06-03 13:30:00,201.35,203.24,200.95,202.93,117078.35
2025-06-03 16:00:00,202.94,203.77,202.4,203.34,121795.13
2025-06-04 13:30:00,202.97,206.24,202.1,203.36,160921.98
2025-06-04 16:00:00,203.35,203.59,202.61,202.89,102147.77
2025-06-05 13:30:00,203.56,204.75,201.34,204.17,134345.19
2025-06-05 16:00:00,204.17,204.39,200.15,200.63,151579.06
2025-06-06 13:30:00,203.0,205.7,202.86,203.05,128491.18
2025-06-06 16:00:00,203.05,205.47,202.05,203.93,145504.6
2025-06-09 13:30:00,204.47,206.0,203.98,204.46,114740.68
2025-06-09 16:00:00,204.47,205.3,200.02,201.44,371686.01
2025-06-10 13:30:00,200.56,204.35,200.56,202.92,163259.82
2025-06-10 16:00:00,202.93,203.23,201.31,202.75,158642.25
2025-06-11 13:30:00,203.5,204.5,200.62,200.75,156597.01
2025-06-11 16:00:00,200.73,201.24,198.41,198.85,217291.25
2025-06-12 13:30:00,199.08,199.39,197.36,198.31,134599.27
2025-06-12 16:00:00,198.3,199.68,198.08,199.2,123334.76
2025-06-13 13:30:00,199.83,200.37,195.91,197.69,161041.42
2025-06-13 16:00:00,197.68,198.05,195.7,196.45,152942.87
2025-06-16 13:30:00,197.28,198.69,196.56,197.37,134013.27
2025-06-16 16:00:00,197.37,198.49,197.02,198.37,112845.5
2025-06-17 13:30:00,197.2,198.39,196.25,197.78,96518.56
2025-06-17 16:00:00,197.78,198.15,195.21,195.64,119952.29
2025-06-18 13:30:00,195.92,197.57,195.07,196.82,103255.02
2025-06-18 16:00:00,196.82,197.23,195.11,196.24,151184.9
2025-06-20 13:30:00,198.12,200.95,196.85,198.08,253644.65
2025-06-20 16:00:00,198.07,201.7,197.9,200.92,211865.95
2025-06-23 13:30:00,201.59,202.3,199.51,199.88,143004.63
2025-06-23 16:00:00,199.88,202.24,198.96,201.55,135309.4
2025-06-24 13:30:00,202.59,202.78,200.2,201.91,140218.83
2025-06-24 16:00:00,201.91,203.44,200.27,200.29,195777.1
2025-06-25 13:30:00,201.45,203.67,201.2,201.98,130338.22
2025-06-25 16:00:00,201.99,202.2,200.62,201.6,104495.28
2025-06-26 13:30:00,201.44,202.64,199.46,200.0,149411.3
2025-06-26 16:00:00,200.0,201.56,199.63,200.94,165631.59
2025-06-27 13:30:00,201.92,203.22,200.85,201.88,150518.1
2025-06-27 16:00:00,201.88,202.7,200.0,201.1,176538.94
2025-06-30 13:30:00,202.06,202.19,199.59,200.03,140551.19
2025-06-30 16:00:00,200.04,207.39,199.26,205.12,400280.74
2025-07-01 13:30:00,206.72,210.19,206.14,207.3,339174.1
2025-07-01 16:00:00,207.3,208.53,207.09,207.86,177568.53
2025-07-02 13:30:00,208.99,213.34,208.14,211.55,279718.21
2025-07-02 16:00:00,211.56,212.96,210.22,212.41,197379.72
2025-07-03 13:30:00,212.07,214.65,211.81,214.33,171751.26
2025-07-03 16:00:00,214.34,214.5,213.33,213.59,47317.85
2025-07-07 13:30:00,212.72,216.23,211.53,211.75,144560.69
2025-07-07 16:00:00,211.74,212.22,208.8,209.94,161387.17
2025-07-08 13:30:00,210.1,211.43,208.45,210.55,130410.83
2025-07-08 16:00:00,210.56,211.19,209.3,210.03,115753.24
2025-07-09 13:30:00,209.53,210.9,207.22,207.73,151189.15
2025-07-09 16:00:00,207.74,211.33,207.53,211.1,155127.7
2025-07-10 13:30:00,210.44,213.48,210.03,212.39,161582.62
2025-07-10 16:00:00,212.38,213.44,211.83,212.44,122207.47
2025-07-11 13:30:00,210.43,212.13,209.86,210.67,114513.53
2025-07-11 16:00:00,210.68,211.66,210.45,211.08,101069.31
2025-07-14 13:30:00,209.93,210.91,207.54,208.84,134748.58
2025-07-14 16:00:00,208.83,209.45,208.52,208.54,104617.09
2025-07-15 13:30:00,209.22,211.89,208.92,210.79,135954.81
2025-07-15 16:00:00,210.79,211.67,208.98,209.01,102437.94
2025-07-16 13:30:00,210.3,212.4,208.64,209.83,158478.85
2025-07-16 16:00:00,209.85,210.95,209.37,210.15,102113.32
2025-07-17 13:30:00,210.72,211.01,209.59,210.65,113309.72
2025-07-17 16:00:00,210.66,211.8,209.74,210.06,174980.28
2025-07-18 13:30:00,210.66,211.1,209.7,211.08,151257.38
2025-07-18 16:00:00,211.07,211.79,209.94,211.22,115831.98
2025-07-21 13:30:00,212.14,215.78,211.63,213.4,209697.64
2025-07-21 16:00:00,213.39,213.86,212.06,212.54,109057.7
2025-07-22 13:30:00,213.29,214.03,212.23,213.27,144821.68
2025-07-22 16:00:00,213.27,214.95,212.84,214.39,139525.73
2025-07-23 13:30:00,215.09,215.15,212.41,213.36,151283.18
2025-07-23 16:00:00,213.36,214.7,213.21,214.31,129036.41
2025-07-24 13:30:00,213.9,215.69,213.53,214.9,150976.07
2025-07-24 16:00:00,214.89,215.21,213.72,213.76,125929.65
2025-07-25 13:30:00,214.64,215.24,213.73,214.24,113913.93
2025-07-25 16:00:00,214.23,214.62,213.4,213.96,110453.81
2025-07-28 13:30:00,214.0,214.85,213.58,214.43,98616.93
2025-07-28 16:00:00,214.44,214.75,213.06,214.04,111195.99
2025-07-29 13:30:00,214.16,214.81,211.5,212.51,143227.49
2025-07-29 16:00:00,212.51,212.93,210.89,211.35,138890.94
2025-07-30 13:30:00,211.9,212.39,209.57,210.16,91742.18
2025-07-30 16:00:00,210.15,210.42,207.72,209.02,126222.9
2025-07-31 13:30:00,208.49,209.69,207.82,208.62,151116.04
2025-07-31 16:00:00,208.61,209.84,207.16,207.61,202286.49
2025-08-01 13:30:00,210.95,213.58,203.07,203.73,335301.1
2025-08-01 16:00:00,203.71,204.33,201.5,202.27,276260.34
2025-08-04 13:30:00,204.46,207.88,204.19,205.29,184888.06
2025-08-04 16:00:00,205.3,205.51,201.67,203.34,230666.62
2025-08-05 13:30:00,203.4,205.34,202.16,203.92,141390.24
2025-08-05 16:00:00,203.91,204.3,202.67,202.93,118775.02
2025-08-06 13:30:00,205.63,214.9,205.59,214.63,379937.24
2025-08-06 16:00:00,214.64,215.38,212.81,213.25,309912.28
2025-08-07 13:30:00,218.89,220.33,216.58,219.61,349159.7
2025-08-07 16:00:00,219.6,220.85,218.7,220.13,255853.13
2025-08-08 13:30:00,220.86,226.33,219.25,225.99,268850.52
2025-08-08 16:00:00,226.0,231.0,225.89,229.37,543990.6
2025-08-11 13:30:00,227.93,228.96,224.76,228.63,197871.21
2025-08-11 16:00:00,228.63,229.56,226.62,227.27,176659.21
2025-08-12 13:30:00,228.01,230.59,227.07,229.7,178582.31
2025-08-12 16:00:00,229.71,230.8,228.92,229.64,136991.9
2025-08-13 13:30:00,231.07,234.55,230.43,232.67,219423.84
2025-08-13 16:00:00,232.68,235.0,230.8,233.32,215444.49
2025-08-14 13:30:00,234.01,235.06,230.85,231.32,167236.03
2025-08-14 16:00:00,231.33,233.59,231.31,232.83,126157.64
2025-08-15 13:30:00,234.0,234.28,230.47,231.03,152099.21
2025-08-15 16:00:00,231.02,231.77,229.36,231.65,127719.94
2025-08-18 13:30:00,231.77,233.12,230.37,230.91,119006.28
2025-08-18 16:00:00,230.9,231.68,230.11,230.88,95184.5
2025-08-19 13:30:00,231.28,232.87,230.47,231.4,102940.76
2025-08-19 16:00:00,231.39,231.54,229.35,230.56,108826.13
2025-08-20 13:30:00,229.97,230.47,226.11,226.56,124922.92
2025-08-20 16:00:00,226.55,227.16,225.77,225.96,109097.42
2025-08-21 13:30:00,226.27,226.52,224.51,225.26,84970.21
2025-08-21 16:00:00,225.26,225.28,223.78,224.91,104454.49
2025-08-22 13:30:00,226.17,228.72,225.41,227.36,108755.06
2025-08-22 16:00:00,227.35,229.09,226.92,227.75,123229.15
2025-08-25 13:30:00,226.48,229.3,226.23,229.16,98582.54
2025-08-25 16:00:00,229.15,229.18,227.12,227.15,87045.18
2025-08-26 13:30:00,226.86,227.3,224.69,226.7,93257.19
2025-08-26 16:00:00,226.71,229.49,226.71,229.3,105937.16
2025-08-27 13:30:00,228.69,230.71,228.26,229.92,101790.68
2025-08-27 16:00:00,229.92,230.9,229.6,230.5,80093.7
2025-08-28 13:30:00,230.82,231.91,229.33,231.56,85705.31
2025-08-28 16:00:00,231.55,233.41,231.41,232.49,121524.9
2025-08-29 13:30:00,232.55,233.38,231.37,231.77,108004.97
2025-08-29 16:00:00,231.75,232.96,231.48,232.27,102759.23
2025-09-02 13:30:00,229.25,230.78,227.17,227.42,122116.21
2025-09-02 16:00:00,227.41,230.85,226.97,229.73,103261.89
2025-09-03 13:30:00,237.21,237.97,234.36,235.62,230379.76
2025-09-03 16:00:00,235.61,238.85,235.52,238.49,188397.38
